"Time.Series","region_final_dep","date","index"
202110,"Europe",2021-10-15,0.360793587544252
202110,"Japan/Korea",2021-10-15,0.0661488546216794
202110,"North America",2021-10-15,0.402530171690032
202110,"Oceania",2021-10-15,0.0595390017666845
202110,"Russia",2021-10-15,0.433932390810096
202110,"South America",2021-10-15,0.466419767794081
202110,"South-eastern Asia",2021-10-15,0.0639966721291148
202110,"Southern Asia",2021-10-15,0.40334960979952
202110,"Western Asia",2021-10-15,0.466800415062855
202111,"Africa",2021-11-15,0.459301514519512
202111,"Europe",2021-11-15,0.343442275232698
202111,"Japan/Korea",2021-11-15,0.0730244471377109
202111,"North America",2021-11-15,0.447464553651204
202111,"Oceania",2021-11-15,0.0801010152083785
202111,"Russia",2021-11-15,0.359485431703907
202111,"South America",2021-11-15,0.534942862789426
202111,"South-eastern Asia",2021-11-15,0.0768102685401347
202111,"Southern Asia",2021-11-15,0.443680728928579
202111,"Western Asia",2021-11-15,0.437642061160354
202112,"Africa",2021-12-15,0.422587369099937
202112,"Europe",2021-12-15,0.361276275596345
202112,"Japan/Korea",2021-12-15,0.0861493856154109
202112,"North America",2021-12-15,0.546876133703015
202112,"Oceania",2021-12-15,0.134435806817344
202112,"Russia",2021-12-15,0.374860655022852
202112,"South America",2021-12-15,0.64512454378888
202112,"South-eastern Asia",2021-12-15,0.107508885027213
202112,"Southern Asia",2021-12-15,0.540110554785373
202112,"Western Asia",2021-12-15,0.477941735475935
202201,"Africa",2022-01-15,0.363302309753888
202201,"Europe",2022-01-15,0.319589658551431
202201,"Japan/Korea",2022-01-15,0.0816298060754999
202201,"North America",2022-01-15,0.468374425426308
202201,"Oceania",2022-01-15,0.149456775346815
202201,"Russia",2022-01-15,0.373446438424415
202201,"South America",2022-01-15,0.625690550334678
202201,"South-eastern Asia",2022-01-15,0.105226019570254
202201,"Southern Asia",2022-01-15,0.532386855649242
202201,"Western Asia",2022-01-15,0.429025818227036
202202,"Africa",2022-02-15,0.405140825889314
202202,"Europe",2022-02-15,0.302105541657654
202202,"Japan/Korea",2022-02-15,0.0714691168145841
202202,"North America",2022-02-15,0.410496079553984
202202,"Oceania",2022-02-15,0.135116519920921
202202,"Russia",2022-02-15,0.318672960900512
202202,"South America",2022-02-15,0.554716474947176
202202,"South-eastern Asia",2022-02-15,0.100422886260055
202202,"Southern Asia",2022-02-15,0.50259030217894
202202,"Western Asia",2022-02-15,0.41545308463555
202203,"Africa",2022-03-15,0.541434908947545
202203,"Europe",2022-03-15,0.381430132377033
202203,"Japan/Korea",2022-03-15,0.0901774854310536
202203,"North America",2022-03-15,0.551705489970202
202203,"Oceania",2022-03-15,0.193210075459538
202203,"Russia",2022-03-15,0.227376290587058
202203,"South America",2022-03-15,0.658542368529929
202203,"South-eastern Asia",2022-03-15,0.137606134147854
202203,"Southern Asia",2022-03-15,0.633748460233528
202203,"Western Asia",2022-03-15,0.535563379747922
202204,"Africa",2022-04-15,0.564263244360217
202204,"Europe",2022-04-15,0.478989838122075
202204,"Japan/Korea",2022-04-15,0.113671784390461
202204,"North America",2022-04-15,0.614697488027321
202204,"Oceania",2022-04-15,0.267630431649084
202204,"Russia",2022-04-15,0.216884596022613
202204,"South America",2022-04-15,0.660006353709532
202204,"South-eastern Asia",2022-04-15,0.181474617903687
202204,"Southern Asia",2022-04-15,0.653433367411779
202204,"Western Asia",2022-04-15,0.575534103567177
202205,"Africa",2022-05-15,0.634579507447748
202205,"Europe",2022-05-15,0.552434248801885
202205,"Japan/Korea",2022-05-15,0.131294876345223
202205,"North America",2022-05-15,0.685153427051823
202205,"Oceania",2022-05-15,0.308072236087203
202205,"Russia",2022-05-15,0.28964672216576
202205,"South America",2022-05-15,0.731643505179012
202205,"South-eastern Asia",2022-05-15,0.214248860602308
202205,"Southern Asia",2022-05-15,0.710243605975983
202205,"Western Asia",2022-05-15,0.64559366882609
202206,"Africa",2022-06-15,0.682537526359713
202206,"Europe",2022-06-15,0.615987735085948
202206,"Japan/Korea",2022-06-15,0.157180044448212
202206,"North America",2022-06-15,0.756149404366408
202206,"Oceania",2022-06-15,0.353783907046689
202206,"Russia",2022-06-15,0.369746575632266
202206,"South America",2022-06-15,0.719538210913604
202206,"South-eastern Asia",2022-06-15,0.246274488464184
202206,"Southern Asia",2022-06-15,0.742347164592997
202206,"Western Asia",2022-06-15,0.704252970235561
202207,"Africa",2022-07-15,0.84298665556718
202207,"Europe",2022-07-15,0.736207172389887
202207,"Japan/Korea",2022-07-15,0.219162306152354
202207,"North America",2022-07-15,0.84531898271997
202207,"Oceania",2022-07-15,0.432282252933972
202207,"Russia",2022-07-15,0.435760907765066
202207,"South America",2022-07-15,0.823393887509789
202207,"South-eastern Asia",2022-07-15,0.313409354881011
202207,"Southern Asia",2022-07-15,0.811646365730101
202207,"Western Asia",2022-07-15,0.820063251654296
202208,"Africa",2022-08-15,0.853711824764878
202208,"Europe",2022-08-15,0.732475369376033
202208,"Japan/Korea",2022-08-15,0.243835426721778
202208,"North America",2022-08-15,0.806605245113592
202208,"Oceania",2022-08-15,0.424026405429806
202208,"Russia",2022-08-15,0.438453946431085
202208,"South America",2022-08-15,0.82251032477799
202208,"South-eastern Asia",2022-08-15,0.337173234390765
202208,"Southern Asia",2022-08-15,0.812156752989723
202208,"Western Asia",2022-08-15,0.82244261890164
202209,"Africa",2022-09-15,0.758837155860888
202209,"Europe",2022-09-15,0.68177536682453
202209,"Japan/Korea",2022-09-15,0.223179770567235
202209,"North America",2022-09-15,0.715633074815291
202209,"Oceania",2022-09-15,0.422844087770232
202209,"Russia",2022-09-15,0.420392246936137
202209,"South America",2022-09-15,0.778756076658244
202209,"South-eastern Asia",2022-09-15,0.324980798171611
202209,"Southern Asia",2022-09-15,0.790384405074653
202209,"Western Asia",2022-09-15,0.794223756068944
202210,"Africa",2022-10-15,0.738475215310796
202210,"Europe",2022-10-15,0.659786008201128
202210,"Japan/Korea",2022-10-15,0.263714388098039
202210,"North America",2022-10-15,0.695494591449457
202210,"Oceania",2022-10-15,0.453268894505317
202210,"Russia",2022-10-15,0.425749829245737
202210,"South America",2022-10-15,0.801193306071487
202210,"South-eastern Asia",2022-10-15,0.365132914119432
202210,"Southern Asia",2022-10-15,0.797202269449738
202210,"Western Asia",2022-10-15,0.780626216826289
202211,"Africa",2022-11-15,0.70346143781583
202211,"Europe",2022-11-15,0.5434496826367
202211,"Japan/Korea",2022-11-15,0.316250007374913
202211,"North America",2022-11-15,0.657712938948226
202211,"Oceania",2022-11-15,0.502499595622205
202211,"Russia",2022-11-15,0.357670039728969
202211,"South America",2022-11-15,0.808928347148958
202211,"South-eastern Asia",2022-11-15,0.410036255995832
202211,"Southern Asia",2022-11-15,0.803853723790288
202211,"Western Asia",2022-11-15,0.672328280927491
202212,"Africa",2022-12-15,0.778801875256122
202212,"Europe",2022-12-15,0.566496334685477
202212,"Japan/Korea",2022-12-15,0.385063379225476
202212,"North America",2022-12-15,0.752762466953698
202212,"Oceania",2022-12-15,0.604634483979973
202212,"Russia",2022-12-15,0.376255184151241
202212,"South America",2022-12-15,0.885125070186326
202212,"South-eastern Asia",2022-12-15,0.483841137319166
202212,"Southern Asia",2022-12-15,0.867155006263269
202212,"Western Asia",2022-12-15,0.695026692029067
202301,"Africa",2023-01-15,0.743713346521894
202301,"Europe",2023-01-15,0.539176978225106
202301,"Japan/Korea",2023-01-15,0.421657464327934
202301,"North America",2023-01-15,0.719283988646048
202301,"Oceania",2023-01-15,0.624896641538643
202301,"Russia",2023-01-15,0.385803261730235
202301,"South America",2023-01-15,0.890934143061897
202301,"South-eastern Asia",2023-01-15,0.523559037705165
202301,"Southern Asia",2023-01-15,0.880866729981773
202301,"Western Asia",2023-01-15,0.674898927307177
202302,"Africa",2023-02-15,0.689226227645543
202302,"Europe",2023-02-15,0.500124558170476
202302,"Japan/Korea",2023-02-15,0.403871658504579
202302,"North America",2023-02-15,0.633701311059266
202302,"Oceania",2023-02-15,0.557503277158151
202302,"Russia",2023-02-15,0.351441718612517
202302,"South America",2023-02-15,0.762043650353887
202302,"South-eastern Asia",2023-02-15,0.503475675899899
202302,"Southern Asia",2023-02-15,0.804519995465563
202302,"Western Asia",2023-02-15,0.620270636085341
202303,"Africa",2023-03-15,0.790767419984244
202303,"Europe",2023-03-15,0.599809740627077
202303,"Japan/Korea",2023-03-15,0.47215054324385
202303,"North America",2023-03-15,0.787744898112319
202303,"Oceania",2023-03-15,0.618721924672278
202303,"Russia",2023-03-15,0.399141868081862
202303,"South America",2023-03-15,0.8348079388123
202303,"South-eastern Asia",2023-03-15,0.581873886583877
202303,"Southern Asia",2023-03-15,0.902654234788034
202303,"Western Asia",2023-03-15,0.722859275749403
202304,"Africa",2023-04-15,0.791592752872304
202304,"Europe",2023-04-15,0.669646848997225
202304,"Japan/Korea",2023-04-15,0.529800470566024
202304,"North America",2023-04-15,0.789472542534711
202304,"Oceania",2023-04-15,0.640210170799622
202304,"Russia",2023-04-15,0.379106413366065
202304,"South America",2023-04-15,0.80702708268688
202304,"South-eastern Asia",2023-04-15,0.591036347879146
202304,"Southern Asia",2023-04-15,0.860816162803536
202304,"Western Asia",2023-04-15,0.764121455266706
202305,"Africa",2023-05-15,0.821204243454588
202305,"Europe",2023-05-15,0.724350872349684
202305,"Japan/Korea",2023-05-15,0.56478558255757
202305,"North America",2023-05-15,0.84016982674727
202305,"Oceania",2023-05-15,0.636654916441586
202305,"Russia",2023-05-15,0.458862426895156
202305,"South America",2023-05-15,0.878169928483828
202305,"South-eastern Asia",2023-05-15,0.61458718968195
202305,"Southern Asia",2023-05-15,0.873168397587149
202305,"Western Asia",2023-05-15,0.814467142687113
202306,"Africa",2023-06-15,0.861036753154676
202306,"Europe",2023-06-15,0.780057452492048
202306,"Japan/Korea",2023-06-15,0.597037784706573
202306,"North America",2023-06-15,0.917641703829438
202306,"Oceania",2023-06-15,0.662788161629364
202306,"Russia",2023-06-15,0.539544442304919
202306,"South America",2023-06-15,0.905795405012042
202306,"South-eastern Asia",2023-06-15,0.619630234338132
202306,"Southern Asia",2023-06-15,0.890171692842653
202306,"Western Asia",2023-06-15,0.875286694758607
202307,"Africa",2023-07-15,0.992300919380838
202307,"Europe",2023-07-15,0.88256023558418
202307,"Japan/Korea",2023-07-15,0.674437573613276
202307,"North America",2023-07-15,0.980181050725306
202307,"Oceania",2023-07-15,0.729456035769386
202307,"Russia",2023-07-15,0.587795495541392
202307,"South America",2023-07-15,0.957679723170353
202307,"South-eastern Asia",2023-07-15,0.688579517425269
202307,"Southern Asia",2023-07-15,0.957067684676457
202307,"Western Asia",2023-07-15,0.978483440367421
202308,"Africa",2023-08-15,1
202308,"Europe",2023-08-15,0.889113144676887
202308,"Japan/Korea",2023-08-15,0.707337060226178
202308,"North America",2023-08-15,0.93564787927508
202308,"Oceania",2023-08-15,0.713165207762142
202308,"Russia",2023-08-15,0.581628827291669
202308,"South America",2023-08-15,0.940580117691387
202308,"South-eastern Asia",2023-08-15,0.706007518374433
202308,"Southern Asia",2023-08-15,0.967156911400287
202308,"Western Asia",2023-08-15,1
202309,"Africa",2023-09-15,0.892278414802448
202309,"Europe",2023-09-15,0.821271380618277
202309,"Japan/Korea",2023-09-15,0.665375125334705
202309,"North America",2023-09-15,0.818279837934505
202309,"Oceania",2023-09-15,0.717925419905148
202309,"Russia",2023-09-15,0.540787861465836
202309,"South America",2023-09-15,0.880914121488837
202309,"South-eastern Asia",2023-09-15,0.652418861681714
202309,"Southern Asia",2023-09-15,0.92790603653716
202309,"Western Asia",2023-09-15,0.915168899152304
202310,"Africa",2023-10-15,0.891611000095345
202310,"Europe",2023-10-15,0.796931967045615
202310,"Japan/Korea",2023-10-15,0.7195921471306
202310,"North America",2023-10-15,0.812481343357089
202310,"Oceania",2023-10-15,0.735004627390074
202310,"Russia",2023-10-15,0.538535373116414
202310,"South America",2023-10-15,0.937826227891307
202310,"South-eastern Asia",2023-10-15,0.697911918247045
202310,"Southern Asia",2023-10-15,0.95755828377258
202310,"Western Asia",2023-10-15,0.900892787541022
202311,"Africa",2023-11-15,0.84265576994915
202311,"Europe",2023-11-15,0.634204518367029
202311,"Japan/Korea",2023-11-15,0.688345650214245
202311,"North America",2023-11-15,0.754278770873029
202311,"Oceania",2023-11-15,0.718909762245981
202311,"Russia",2023-11-15,0.444750482904282
202311,"South America",2023-11-15,0.904496265348641
202311,"South-eastern Asia",2023-11-15,0.686569904468116
202311,"Southern Asia",2023-11-15,0.929428462052355
202311,"Western Asia",2023-11-15,0.716221375369541
202312,"Africa",2023-12-15,0.911217507591706
202312,"Europe",2023-12-15,0.659954901609677
202312,"Japan/Korea",2023-12-15,0.739540743211121
202312,"North America",2023-12-15,0.855508304234172
202312,"Oceania",2023-12-15,0.854762086242275
202312,"Russia",2023-12-15,0.462111032150157
202312,"South America",2023-12-15,0.988128121444508
202312,"South-eastern Asia",2023-12-15,0.777553006859134
202312,"Southern Asia",2023-12-15,1
202312,"Western Asia",2023-12-15,0.752030813396136
201701,"North China",2017-01-15,0.752503448940575
201701,"South China",2017-01-15,0.779720837384947
201702,"North China",2017-02-15,0.701284103992332
201702,"South China",2017-02-15,0.716386751156173
201703,"North China",2017-03-15,0.690695364921169
201703,"South China",2017-03-15,0.76900849032725
201704,"North China",2017-04-15,0.668583064443041
201704,"South China",2017-04-15,0.75975997780299
201705,"North China",2017-05-15,0.708859785280972
201705,"South China",2017-05-15,0.774914697816103
201706,"North China",2017-06-15,0.71845304285989
201706,"South China",2017-06-15,0.770322760261063
201707,"North China",2017-07-15,0.824511621862807
201707,"South China",2017-07-15,0.84563998540006
201708,"North China",2017-08-15,0.84981512144059
201708,"South China",2017-08-15,0.850098880026365
201709,"North China",2017-09-15,0.779016055735455
201709,"South China",2017-09-15,0.777879830496352
201710,"North China",2017-10-15,0.778485707695753
201710,"South China",2017-10-15,0.829912659056408
201711,"North China",2017-11-15,0.682580464490897
201711,"South China",2017-11-15,0.788847466354668
201712,"North China",2017-12-15,0.730326413394309
201712,"South China",2017-12-15,0.8093123093622
201801,"North China",2018-01-15,0.771952500763634
201801,"South China",2018-01-15,0.806441161800998
201802,"North China",2018-02-15,0.808320182524121
201802,"South China",2018-02-15,0.828178898101653
201803,"North China",2018-03-15,0.794993869349288
201803,"South China",2018-03-15,0.873664145010416
201804,"North China",2018-04-15,0.774984020028551
201804,"South China",2018-04-15,0.856599070569056
201805,"North China",2018-05-15,0.812689559863874
201805,"South China",2018-05-15,0.863632012534441
201806,"North China",2018-06-15,0.829439399105122
201806,"South China",2018-06-15,0.871680964796015
201807,"North China",2018-07-15,0.917860788914287
201807,"South China",2018-07-15,0.9386470650085
201808,"North China",2018-08-15,0.945109936928863
201808,"South China",2018-08-15,0.937507939278801
201809,"North China",2018-09-15,0.869278319074835
201809,"South China",2018-09-15,0.870026406412669
201810,"North China",2018-10-15,0.856589286681887
201810,"South China",2018-10-15,0.9093379831692
201811,"North China",2018-11-15,0.741885938728018
201811,"South China",2018-11-15,0.846020273684377
201812,"North China",2018-12-15,0.77636671313206
201812,"South China",2018-12-15,0.881840560513627
201901,"North China",2019-01-15,0.842959198205832
201901,"South China",2019-01-15,0.901371711725539
201902,"North China",2019-02-15,0.824382391486044
201902,"South China",2019-02-15,0.87485160387381
201903,"North China",2019-03-15,0.795908791645628
201903,"South China",2019-03-15,0.918639973733442
201904,"North China",2019-04-15,0.811247406401483
201904,"South China",2019-04-15,0.905643650602313
201905,"North China",2019-05-15,0.876425789875723
201905,"South China",2019-05-15,0.933272666917245
201906,"North China",2019-06-15,0.883921391487482
201906,"South China",2019-06-15,0.929474566663022
201907,"North China",2019-07-15,0.961023974512605
201907,"South China",2019-07-15,0.977201760833307
201908,"North China",2019-08-15,1
201908,"South China",2019-08-15,1
201909,"North China",2019-09-15,0.923755516266964
201909,"South China",2019-09-15,0.924520674081274
201910,"North China",2019-10-15,0.874795425196711
201910,"South China",2019-10-15,0.916821285593241
201911,"North China",2019-11-15,0.82762705695679
201911,"South China",2019-11-15,0.897513539255671
201912,"North China",2019-12-15,0.868688510676251
201912,"South China",2019-12-15,0.933545781731191
202001,"North China",2020-01-15,0.968470665183994
202001,"South China",2020-01-15,0.998814497650263
202002,"North China",2020-02-15,0.351872018290774
202002,"South China",2020-02-15,0.50056372955561
202003,"North China",2020-03-15,0.147181411157353
202003,"South China",2020-03-15,0.205810236870761
202004,"North China",2020-04-15,0.030963022849561
202004,"South China",2020-04-15,0.0421164927072403
202005,"North China",2020-05-15,0.0436216057845339
202005,"South China",2020-05-15,0.0549627439944632
202006,"North China",2020-06-15,0.0346560386070356
202006,"South China",2020-06-15,0.0407809909770663
202007,"North China",2020-07-15,0.0606632323514222
202007,"South China",2020-07-15,0.0681544286375049
202008,"North China",2020-08-15,0.066666570762862
202008,"South China",2020-08-15,0.0713828935634106
202009,"North China",2020-09-15,0.0642203044658086
202009,"South China",2020-09-15,0.0677062420829131
202010,"North China",2020-10-15,0.0472750612225913
202010,"South China",2020-10-15,0.0594332327757777
202011,"North China",2020-11-15,0.0296258840532592
202011,"South China",2020-11-15,0.0473792245930578
202012,"North China",2020-12-15,0.0316005433909571
202012,"South China",2020-12-15,0.0490821885735689
202101,"North China",2021-01-15,0.0296431467380958
202101,"South China",2021-01-15,0.0467327055243323
202102,"North China",2021-02-15,0.0194715892171516
202102,"South China",2021-02-15,0.0329942840091168
202103,"North China",2021-03-15,0.0279458891553416
202103,"South China",2021-03-15,0.0454198123964271
202104,"North China",2021-04-15,0.0265106887187875
202104,"South China",2021-04-15,0.0466824158769779
202105,"North China",2021-05-15,0.0264560235501383
202105,"South China",2021-05-15,0.0436833702933256
202106,"North China",2021-06-15,0.0246676573529687
202106,"South China",2021-06-15,0.0408760630481454
202107,"North China",2021-07-15,0.0294283222156848
202107,"South China",2021-07-15,0.0437902539098208
202108,"North China",2021-08-15,0.028026927870269
202108,"South China",2021-08-15,0.0453011896979846
202109,"North China",2021-09-15,0.0255001023773115
202109,"South China",2021-09-15,0.0446275692919239
202110,"North China",2021-10-15,0.0248832011539146
202110,"South China",2021-10-15,0.0405227311742263
202111,"North China",2021-11-15,0.0231907387613928
202111,"South China",2021-11-15,0.0411643227270728
202112,"North China",2021-12-15,0.0262786015115399
202112,"South China",2021-12-15,0.048355959689152
202201,"North China",2022-01-15,0.0316410627484208
202201,"South China",2022-01-15,0.0508803695520968
202202,"North China",2022-02-15,0.0360334570012894
202202,"South China",2022-02-15,0.0432807632606155
202203,"North China",2022-03-15,0.0285659072523896
202203,"South China",2022-03-15,0.051802829510052
202204,"North China",2022-04-15,0.0196461341416106
202204,"South China",2022-04-15,0.0685816007861417
202205,"North China",2022-05-15,0.0203946633368866
202205,"South China",2022-05-15,0.0622468443427444
202206,"North China",2022-06-15,0.0278821131252508
202206,"South China",2022-06-15,0.0775583753023629
202207,"North China",2022-07-15,0.0347660882228689
202207,"South China",2022-07-15,0.0959672123093405
202208,"North China",2022-08-15,0.0424544564819703
202208,"South China",2022-08-15,0.104415438284059
202209,"North China",2022-09-15,0.0454248370714239
202209,"South China",2022-09-15,0.10921628801968
202210,"North China",2022-10-15,0.0464397390841091
202210,"South China",2022-10-15,0.141268981715076
202211,"North China",2022-11-15,0.05189546677101
202211,"South China",2022-11-15,0.168836476544988
202212,"North China",2022-12-15,0.0665538837924009
202212,"South China",2022-12-15,0.225174359787065
202301,"North China",2023-01-15,0.0845593435959995
202301,"South China",2023-01-15,0.27254032356533
202302,"North China",2023-02-15,0.115203486295107
202302,"South China",2023-02-15,0.281562532676495
202303,"North China",2023-03-15,0.182816387850331
202303,"South China",2023-03-15,0.37166266777014
202304,"North China",2023-04-15,0.276593046111029
202304,"South China",2023-04-15,0.464023373236792
202305,"North China",2023-05-15,0.349494802733067
202305,"South China",2023-05-15,0.501140248913465
202306,"North China",2023-06-15,0.397478353312493
202306,"South China",2023-06-15,0.541473850434096
202307,"North China",2023-07-15,0.484492115028941
202307,"South China",2023-07-15,0.616044049673128
202308,"North China",2023-08-15,0.507912303642954
202308,"South China",2023-08-15,0.627079004093969
202309,"North China",2023-09-15,0.492828313488439
202309,"South China",2023-09-15,0.597571444813597
202310,"North China",2023-10-15,0.494878017553273
202310,"South China",2023-10-15,0.649613766088068
202311,"North China",2023-11-15,0.447055105846632
202311,"South China",2023-11-15,0.613777899613023
202312,"North China",2023-12-15,0.513494384592478
202312,"South China",2023-12-15,0.680269798885613
